21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
21.3,64.7,14.0,0.0,0.0
